Filename,Inode,File Type,Parent Path,Birth Time,Access Time,Modify Time,Change Time
Screenshot 2023-10-30 123137.png,26177172834124964,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.825127100 -0500,2023-10-30 13:31:37.000000000 -0400,2023-12-01 12:49:28.881833500 -0500
Screenshot 2023-10-30 123604.png,3377699720585708,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.825127100 -0500,2023-10-30 13:36:04.000000000 -0400,2023-12-01 12:49:28.889833500 -0500
Screenshot 2023-10-30 140557.png,1970324837264573,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.825127100 -0500,2023-10-30 15:05:57.063855200 -0400,2023-12-01 12:49:28.897831900 -0500
Screenshot 2023-10-30 151109.png,1970324837476635,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.824128100 -0500,2023-10-30 16:11:09.484518500 -0400,2023-12-01 12:49:28.907898500 -0500
Screenshot 2023-10-31 114810.png,2251799814055760,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.824128100 -0500,2023-10-31 11:48:10.552793600 -0400,2023-12-01 12:49:28.915898600 -0500
Screenshot 2023-10-31 115620.png,1688849860773846,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.823127600 -0500,2023-10-31 11:56:20.000000000 -0400,2023-12-01 12:49:28.924130600 -0500
Screenshot 2023-10-31 131658.png,24206847997136886,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.823127600 -0500,2023-10-31 13:16:58.000000000 -0400,2023-12-01 12:49:28.933130100 -0500
Screenshot 2023-10-31 131858.png,5066549580890751,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.822127700 -0500,2023-10-31 13:18:58.521800100 -0400,2023-12-01 12:49:28.941351500 -0500
Screenshot 2023-10-31 131907.png,7599824371301400,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.821125200 -0500,2023-10-31 13:19:07.365088500 -0400,2023-12-01 12:49:28.952358500 -0500
Screenshot 2023-10-31 170743.png,20266198323179841,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.821125200 -0500,2023-10-31 17:07:43.393142800 -0400,2023-12-01 12:49:28.961096800 -0500
Screenshot 2023-10-31 171457.png,7036874417813571,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.821125200 -0500,2023-10-31 17:14:57.000000000 -0400,2023-12-01 12:49:28.969185400 -0500
Screenshot 2023-10-31 171504.png,2251799813735772,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.820127600 -0500,2023-10-31 17:15:04.000000000 -0400,2023-12-01 12:49:28.978343100 -0500
Screenshot 2023-11-01 113920.png,15199648742381213,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.820127600 -0500,2023-11-01 11:39:20.167071400 -0400,2023-12-01 12:49:28.987342200 -0500
Screenshot 2023-11-01 130238.png,1688849860774735,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.820127600 -0500,2023-11-01 13:02:38.259116100 -0400,2023-12-01 12:49:28.995548700 -0500
Screenshot 2023-11-01 130545.png,1688849860774858,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.820127600 -0500,2023-11-01 13:05:45.000000000 -0400,2023-12-01 12:49:29.003546500 -0500
Screenshot 2023-11-01 130645.png,1688849860774899,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.820127600 -0500,2023-11-01 13:06:45.038188400 -0400,2023-12-01 12:49:29.011774400 -0500
Screenshot 2023-11-01 130729.png,1688849860774921,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.820127600 -0500,2023-11-01 13:07:29.539729300 -0400,2023-12-01 12:49:29.019774400 -0500
Screenshot 2023-11-01 132725.png,2814749767617538,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.819124600 -0500,2023-11-01 13:27:25.074820200 -0400,2023-12-01 12:49:29.027070100 -0500
Screenshot 2023-11-01 134110.png,8725724278163813,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.819124600 -0500,2023-11-01 13:41:10.000000000 -0400,2023-12-01 12:49:29.035979500 -0500
Screenshot 2023-11-01 134812.png,6192449488145484,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.819124600 -0500,2023-11-01 13:48:12.000000000 -0400,2023-12-01 12:49:29.044221900 -0500
Screenshot 2023-11-01 135102.png,5910974511067294,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.818124900 -0500,2023-11-01 13:51:02.126045700 -0400,2023-12-01 12:49:29.052220500 -0500
Screenshot 2023-11-01 135135.png,2533274790906965,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.818124900 -0500,2023-11-01 13:51:35.615187000 -0400,2023-12-01 12:49:29.059857700 -0500
Screenshot 2023-11-01 135234.png,1970324837485662,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.818124900 -0500,2023-11-01 13:52:34.000000000 -0400,2023-12-01 12:49:29.068859000 -0500
Screenshot 2023-11-01 145018.png,9288674231962736,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-01 14:50:18.112581400 -0400,2023-12-01 12:49:29.076859800 -0500
Screenshot 2023-11-01 145111.png,2814749767423157,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-01 14:51:12.000000000 -0400,2023-12-01 12:49:29.084897600 -0500
Screenshot 2023-11-01 145150.png,7599824371554599,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-01 14:51:50.085875400 -0400,2023-12-01 12:49:29.091973800 -0500
Screenshot 2023-11-01 145440.png,2814749767618691,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-01 14:54:40.415003100 -0400,2023-12-01 12:49:29.099164700 -0500
Screenshot 2023-11-01 150123.png,1688849860776106,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-01 15:01:23.296117600 -0400,2023-12-01 12:49:29.107089300 -0500
Screenshot 2023-11-01 170623.png,24206847997127103,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-01 17:06:23.021211100 -0400,2023-12-01 12:49:29.115384000 -0500
Screenshot 2023-11-02 123916.png,11540474045147376,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-02 12:39:16.008683900 -0400,2023-12-01 12:49:29.123305200 -0500
Screenshot 2023-11-02 130800.png,4785074604438683,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-02 13:08:00.542717400 -0400,2023-12-01 12:49:29.134524800 -0500
Screenshot 2023-11-02 132555.png,8725724278412529,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.817126800 -0500,2023-11-02 13:25:55.000000000 -0400,2023-12-01 12:49:29.142713100 -0500
Screenshot 2023-11-02 165227.png,45598946227145541,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.816128000 -0500,2023-11-02 16:52:27.099896700 -0400,2023-12-01 12:49:29.150845400 -0500
Screenshot 2023-11-02 165255.png,7599824371337738,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.816128000 -0500,2023-11-02 16:52:55.806935400 -0400,2023-12-01 12:49:29.158530400 -0500
Screenshot 2023-11-02 180204.png,16888498603021412,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.816128000 -0500,2023-11-02 18:02:05.000000000 -0400,2023-12-01 12:49:29.165902600 -0500
Screenshot 2023-11-02 180514.png,6473924464772039,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.816128000 -0500,2023-11-02 18:05:14.541245200 -0400,2023-12-01 12:49:29.174812600 -0500
Screenshot 2023-11-03 120643.png,5629499534280371,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.816128000 -0500,2023-11-03 12:06:43.451698300 -0400,2023-12-01 12:49:29.182810200 -0500
Screenshot 2023-11-03 143722.png,14073748835565942,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.816128000 -0500,2023-11-03 14:37:22.548127700 -0400,2023-12-01 12:49:29.190810000 -0500
Screenshot 2023-11-03 145641.png,3096224744093646,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.816128000 -0500,2023-11-03 14:56:41.758411100 -0400,2023-12-01 12:49:29.199176600 -0500
Screenshot 2023-11-03 145648.png,5629499534490517,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.815126500 -0500,2023-11-03 14:56:48.145991300 -0400,2023-12-01 12:49:29.207272400 -0500
Screenshot 2023-11-03 145948.png,11821949022125957,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.815126500 -0500,2023-11-03 14:59:48.000000000 -0400,2023-12-01 12:49:29.216179200 -0500
Screenshot 2023-11-03 145954.png,13510798882390913,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.815126500 -0500,2023-11-03 14:59:54.548680400 -0400,2023-12-01 12:49:29.226490000 -0500
Screenshot 2023-11-03 153923.png,3659174697529098,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.815126500 -0500,2023-11-03 15:39:23.686710100 -0400,2023-12-01 12:49:29.235623200 -0500
Screenshot 2023-11-03 160544.png,7599824371516104,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.815126500 -0500,2023-11-03 16:05:44.000000000 -0400,2023-12-01 12:49:29.243634700 -0500
Screenshot 2023-11-04 121358.png,5348024557827852,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.815126500 -0500,2023-11-04 12:13:58.440307900 -0400,2023-12-01 12:49:29.251637700 -0500
Screenshot 2023-11-04 121428.png,3096224744145706,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.815126500 -0500,2023-11-04 12:14:28.669740600 -0400,2023-12-01 12:49:29.259488700 -0500
Screenshot 2023-11-04 141443.png,14918173765676123,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.814124600 -0500,2023-11-04 14:14:43.099887400 -0400,2023-12-01 12:49:29.268409400 -0500
Screenshot 2023-11-04 141453.png,7036874417877386,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.814124600 -0500,2023-11-04 14:14:53.390292300 -0400,2023-12-01 12:49:29.276691600 -0500
Screenshot 2023-11-04 141514.png,2533274790824943,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.814124600 -0500,2023-11-04 14:15:14.539744900 -0400,2023-12-01 12:49:29.286694300 -0500
Screenshot 2023-11-04 141521.png,2533274790825056,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.813126400 -0500,2023-11-04 14:15:21.453685900 -0400,2023-12-01 12:49:29.294878700 -0500
Screenshot 2023-11-06 124227.png,31806672368309045,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.813126400 -0500,2023-11-06 12:42:27.000000000 -0500,2023-12-01 12:49:29.303878100 -0500
Screenshot 2023-11-06 130214.png,1688849860458093,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.812126100 -0500,2023-11-06 13:02:14.000000000 -0500,2023-12-01 12:49:29.312014300 -0500
Screenshot 2023-11-06 130803.png,7318349394671191,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.812126100 -0500,2023-11-06 13:08:03.000000000 -0500,2023-12-01 12:49:29.324244500 -0500
Screenshot 2023-11-06 131156.png,6473924464539282,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.812126100 -0500,2023-11-06 13:11:57.000000000 -0500,2023-12-01 12:49:29.332339500 -0500
Screenshot 2023-11-06 131206.png,16888498602837038,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.811125000 -0500,2023-11-06 13:12:06.317091000 -0500,2023-12-01 12:49:29.340240600 -0500
Screenshot 2023-11-06 131449.png,2814749767307744,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.811125000 -0500,2023-11-06 13:14:49.176459300 -0500,2023-12-01 12:49:29.349558700 -0500
Screenshot 2023-11-06 131510.png,5348024557744645,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.811125000 -0500,2023-11-06 13:15:10.350487200 -0500,2023-12-01 12:49:29.360448200 -0500
Screenshot 2023-11-06 131913.png,3659174697483807,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.811125000 -0500,2023-11-06 13:19:13.000000000 -0500,2023-12-01 12:49:29.368443200 -0500
Screenshot 2023-11-06 133228.png,12384898975620347,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.811125000 -0500,2023-11-06 13:32:28.000000000 -0500,2023-12-01 12:49:29.376620600 -0500
Screenshot 2023-11-06 135204.png,4503599627652316,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.811125000 -0500,2023-11-06 13:52:04.447560700 -0500,2023-12-01 12:49:29.385621500 -0500
Screenshot 2023-11-06 144527.png,7881299347925603,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-06 14:45:27.412928900 -0500,2023-12-01 12:49:29.394788000 -0500
Screenshot 2023-11-06 144533.png,3940649673981277,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-06 14:45:33.418387200 -0500,2023-12-01 12:49:29.403835700 -0500
Screenshot 2023-11-06 144538.png,7318349394509273,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-06 14:45:38.056559400 -0500,2023-12-01 12:49:29.412167600 -0500
Screenshot 2023-11-06 144659.png,2814749767139115,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-06 14:46:59.036685900 -0500,2023-12-01 12:49:29.421164500 -0500
Screenshot 2023-11-06 145345.png,67835469387269568,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-06 14:53:45.000000000 -0500,2023-12-01 12:49:29.428378400 -0500
Screenshot 2023-11-08 125251.png,5910974511257282,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-08 12:52:52.000000000 -0500,2023-12-01 12:49:29.436397000 -0500
Screenshot 2023-11-08 125304.png,2814749767172825,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-08 12:53:04.000000000 -0500,2023-12-01 12:49:29.441379800 -0500
Screenshot 2023-11-08 130101.png,8162774324628675,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-08 13:01:01.000000000 -0500,2023-12-01 12:49:29.444578200 -0500
Screenshot 2023-11-08 130617.png,33214047251976728,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.810126900 -0500,2023-11-08 13:06:18.000000000 -0500,2023-12-01 12:49:29.448847200 -0500
Screenshot 2023-11-08 132756.png,36310271995684297,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.809125300 -0500,2023-11-08 13:27:56.000000000 -0500,2023-12-01 12:49:29.453791400 -0500
Screenshot 2023-11-08 142226.png,8725724278061416,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.809125300 -0500,2023-11-08 14:22:26.000000000 -0500,2023-12-01 12:49:29.458551100 -0500
Screenshot 2023-11-08 142541.png,14073748835546251,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.808125100 -0500,2023-11-08 14:25:41.000000000 -0500,2023-12-01 12:49:29.463748100 -0500
Screenshot 2023-11-08 142547.png,2533274790713421,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.808125100 -0500,2023-11-08 14:25:47.000000000 -0500,2023-12-01 12:49:29.468748800 -0500
Screenshot 2023-11-08 142641.png,9288674231471684,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.808125100 -0500,2023-11-08 14:26:41.000000000 -0500,2023-12-01 12:49:29.473800500 -0500
Screenshot 2023-11-08 142729.png,26177172834110730,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.808125100 -0500,2023-11-08 14:27:29.000000000 -0500,2023-12-01 12:49:29.479793000 -0500
Screenshot 2023-11-08 143125.png,5629499534563012,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.808125100 -0500,2023-11-08 14:31:25.000000000 -0500,2023-12-01 12:49:29.483869400 -0500
Screenshot 2023-11-08 143404.png,3940649674299363,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.806996800 -0500,2023-11-08 14:34:04.000000000 -0500,2023-12-01 12:49:29.488891600 -0500
Screenshot 2023-11-08 143454.png,5629499534472254,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.806996800 -0500,2023-11-08 14:34:54.000000000 -0500,2023-12-01 12:49:29.493967500 -0500
Screenshot 2023-11-08 143742.png,5629499534563024,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.805997400 -0500,2023-11-08 14:37:42.000000000 -0500,2023-12-01 12:49:29.499059300 -0500
Screenshot 2023-11-08 144209.png,6192449487984576,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.805997400 -0500,2023-11-08 14:42:09.000000000 -0500,2023-12-01 12:49:29.504108300 -0500
Screenshot 2023-11-08 144459.png,30680772461481616,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.804996800 -0500,2023-11-08 14:44:59.000000000 -0500,2023-12-01 12:49:29.509122400 -0500
Screenshot 2023-11-08 144723.png,42502721483329029,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.803996600 -0500,2023-11-08 14:47:23.000000000 -0500,2023-12-01 12:49:29.514061200 -0500
Screenshot 2023-11-08 173635.png,1970324837308374,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.803996600 -0500,2023-11-08 17:36:35.000000000 -0500,2023-12-01 12:49:29.519056000 -0500
Screenshot 2023-11-08 173745.png,2533274790729421,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.803996600 -0500,2023-11-08 17:37:45.000000000 -0500,2023-12-01 12:49:29.524151100 -0500
Screenshot 2023-11-08 182121.png,4222124650993766,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.803996600 -0500,2023-11-08 18:21:21.000000000 -0500,2023-12-01 12:49:29.528146600 -0500
Screenshot 2023-11-08 182711.png,4503599627699234,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.802998200 -0500,2023-11-08 18:27:11.000000000 -0500,2023-12-01 12:49:29.533148500 -0500
Screenshot 2023-11-08 183151.png,7318349394489482,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.802998200 -0500,2023-11-08 18:31:51.000000000 -0500,2023-12-01 12:49:29.538536300 -0500
Screenshot 2023-11-09 134922.png,2533274790732350,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.802998200 -0500,2023-11-09 13:49:22.000000000 -0500,2023-12-01 12:49:29.543534200 -0500
Screenshot 2023-11-09 172212.png,46724846133971186,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.802998200 -0500,2023-11-09 17:22:12.000000000 -0500,2023-12-01 12:49:29.547621500 -0500
Screenshot 2023-11-10 130808.png,17169973579369248,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 13:08:08.000000000 -0500,2023-12-01 12:49:29.552536500 -0500
Screenshot 2023-11-10 132355.png,7036874417783230,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 13:23:55.000000000 -0500,2023-12-01 12:49:29.558387900 -0500
Screenshot 2023-11-10 141301.png,2251799814018835,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 14:13:01.000000000 -0500,2023-12-01 12:49:29.562393600 -0500
Screenshot 2023-11-10 141310.png,8444249301653255,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 14:13:10.000000000 -0500,2023-12-01 12:49:29.567438000 -0500
Screenshot 2023-11-10 141317.png,5910974511029791,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 14:13:17.000000000 -0500,2023-12-01 12:49:29.572511900 -0500
Screenshot 2023-11-10 141323.png,2533274790729426,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 14:13:23.000000000 -0500,2023-12-01 12:49:29.577546000 -0500
Screenshot 2023-11-10 141536.png,3659174697253243,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 14:15:36.000000000 -0500,2023-12-01 12:49:29.581608200 -0500
Screenshot 2023-11-10 165647.png,45598946227143843,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.801996700 -0500,2023-11-10 16:56:47.000000000 -0500,2023-12-01 12:49:29.588510800 -0500
Screenshot 2023-11-10 190159.png,7599824371321422,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.800998700 -0500,2023-11-10 19:01:59.000000000 -0500,2023-12-01 12:49:29.593629300 -0500
Screenshot 2023-11-10 232342.png,7881299347996262,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.800998700 -0500,2023-11-10 23:23:42.000000000 -0500,2023-12-01 12:49:29.598666700 -0500
Screenshot 2023-11-11 114847.png,7318349394806099,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.800998700 -0500,2023-11-11 11:48:47.000000000 -0500,2023-12-01 12:49:29.602628500 -0500
Screenshot 2023-11-11 115551.png,3377699720795666,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-11 11:55:51.000000000 -0500,2023-12-01 12:49:29.608627600 -0500
Screenshot 2023-11-11 115728.png,8162774324636332,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-11 11:57:29.000000000 -0500,2023-12-01 12:49:29.612630700 -0500
Screenshot 2023-11-11 115741.png,9007199254756409,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-11 11:57:41.000000000 -0500,2023-12-01 12:49:29.616627700 -0500
Screenshot 2023-11-11 115756.png,21110623253318300,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-11 11:57:57.000000000 -0500,2023-12-01 12:49:29.620721300 -0500
Screenshot 2023-11-11 174934.png,4222124650990566,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-11 17:49:34.000000000 -0500,2023-12-01 12:49:29.625628000 -0500
Screenshot 2023-11-12 121008.png,3096224744138701,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-12 12:10:08.000000000 -0500,2023-12-01 12:49:29.629628500 -0500
Screenshot 2023-11-12 132400.png,6192449487649068,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-12 13:24:00.000000000 -0500,2023-12-01 12:49:29.633666700 -0500
Screenshot 2023-11-12 231617.png,5066549581119039,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.799997800 -0500,2023-11-12 23:16:17.000000000 -0500,2023-12-01 12:49:29.637723100 -0500
Screenshot 2023-11-13 111548.png,5629499534547108,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.798997700 -0500,2023-11-13 11:15:48.000000000 -0500,2023-12-01 12:49:29.641713300 -0500
Screenshot 2023-11-13 111622.png,5066549580804232,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.798997700 -0500,2023-11-13 11:16:22.000000000 -0500,2023-12-01 12:49:29.646785900 -0500
Screenshot 2023-11-13 111638.png,2251799814018966,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.798997700 -0500,2023-11-13 11:16:38.000000000 -0500,2023-12-01 12:49:29.650877000 -0500
Screenshot 2023-11-13 112225.png,2251799814008158,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.798997700 -0500,2023-11-13 11:22:25.000000000 -0500,2023-12-01 12:49:29.655784800 -0500
Screenshot 2023-11-13 112727.png,1688849860600357,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.797997200 -0500,2023-11-13 11:27:27.000000000 -0500,2023-12-01 12:49:29.659584700 -0500
Screenshot 2023-11-13 123934.png,11540474045168125,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.797997200 -0500,2023-11-13 12:39:34.000000000 -0500,2023-12-01 12:49:29.664823800 -0500
Screenshot 2023-11-13 130447.png,1970324837310932,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.797997200 -0500,2023-11-13 13:04:47.000000000 -0500,2023-12-01 12:49:29.669817200 -0500
Screenshot 2023-11-13 131623.png,20829148276599099,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 13:16:23.000000000 -0500,2023-12-01 12:49:29.673918900 -0500
Screenshot 2023-11-13 131639.png,5910974510939681,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 13:16:39.000000000 -0500,2023-12-01 12:49:29.678176600 -0500
Screenshot 2023-11-13 132333.png,2251799814019061,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 13:23:33.000000000 -0500,2023-12-01 12:49:29.683177100 -0500
Screenshot 2023-11-13 140014.png,2814749767120696,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 14:00:14.000000000 -0500,2023-12-01 12:49:29.691178000 -0500
Screenshot 2023-11-13 140930.png,2533274790729601,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 14:09:30.000000000 -0500,2023-12-01 12:49:29.696431300 -0500
Screenshot 2023-11-13 141034.png,2251799814019073,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 14:10:34.000000000 -0500,2023-12-01 12:49:29.700395000 -0500
Screenshot 2023-11-13 143317.png,22517998136867617,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 14:33:17.000000000 -0500,2023-12-01 12:49:29.706394900 -0500
Screenshot 2023-11-13 143526.png,9288674231466032,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 14:35:27.000000000 -0500,2023-12-01 12:49:29.710394700 -0500
