Access Time,Parent Path
2022-03-26 12:22:35.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9
2022-03-26 12:21:37.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9
2022-03-26 12:23:11.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9
2022-03-26 12:24:15.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9
2022-03-26 12:22:34.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9/work
2022-03-26 12:23:29.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9/work
2022-03-26 12:23:29.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9/work
2022-03-26 12:23:29.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9/work
2022-03-26 12:23:29.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9/work
2022-03-26 12:23:29.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Homework 9/work
2022-02-05 17:40:39.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Lab 2
2022-02-01 13:40:14.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Lab 2
2022-02-01 13:40:13.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 281/ModelSim/Lab 2/work
2022-02-17 18:36:05.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 281
2022-04-14 11:06:19.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281
2022-03-08 11:53:31.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 281
2022-01-14 11:33:50.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 281
2022-04-14 10:59:59.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 281
2022-09-05 22:05:36.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-09-22 11:51:48.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-09-28 12:22:03.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-10-17 19:11:54.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-10-27 14:19:19.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-11-03 13:27:19.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-11-18 09:48:16.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 302
2022-11-18 10:16:11.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 302
2022-12-07 12:11:25.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 302
2022-12-10 12:14:45.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 302
2022-10-31 20:13:44.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-08-30 09:47:24.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 302
2022-12-12 20:34:03.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 302
2023-02-18 10:34:52.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-19 10:43:20.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-19 10:43:26.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-19 10:43:33.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-19 10:43:39.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-19 10:43:46.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-19 10:43:51.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-03-22 11:59:31.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-02-05 11:43:59.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-18 14:04:00.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-05 11:43:50.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-18 14:04:07.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-05 11:44:10.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-04-15 11:19:58.856616600 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-02-25 13:21:51.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-11 11:26:25.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-11 14:09:07.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-02-11 17:55:48.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-03-02 17:51:04.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-03-10 18:40:22.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-04-01 13:58:35.039007200 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-03-10 17:34:08.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-03-02 17:51:13.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-04-30 14:05:13.157770100 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-04-30 23:06:24.741726400 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-05-01 19:38:11.531108100 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-04-28 21:31:33.379809600 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-02-08 22:21:13.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-03-22 11:41:45.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-03-22 12:56:09.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-03-02 17:49:08.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-03-22 11:41:39.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-02-05 11:43:41.000000000 -0500,iCloudDrive/Documents/Classes/CSDS 310
2023-04-12 15:24:32.528732300 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-05-12 12:43:30.195821000 -0400,iCloudDrive/Documents/Classes/CSDS 310
2023-10-13 14:35:09.833286000 -0400,iCloudDrive/Documents/Classes/CSDS 325
2023-10-11 12:56:11.480175300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 13:08:54.957637300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:04.317728800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-11-30 16:47:41.078699400 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-03 11:25:34.788816800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-03 11:23:58.038398400 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:06.916829800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-04 12:08:30.788906400 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:10.862815600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:10.862815600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:26:42.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-11-30 12:09:32.941048100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:10.978644200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:10.992706500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-29 14:46:24.134262500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.027839800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-09-29 16:00:41.828687500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-11-30 12:09:32.962051100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.044271200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-09-11 16:24:45.580215900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp/SimpleCodeSample
2023-09-27 12:55:03.289544500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp/SimpleCodeSample
2023-09-11 16:24:45.594237700 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp/SocketSample
2023-09-12 18:11:24.486487100 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp/SocketSample
2023-09-27 12:55:05.839275300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp/SocketSample
2023-09-11 16:24:45.648146500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.658157600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.689761500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.731923200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.748108900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.780242700 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.801422500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-11-30 16:47:40.796024200 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.831818500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-09-11 16:24:45.848751100 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/samp
2023-10-02 12:43:11.049064600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.049064600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.049064600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.049064600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.049064600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.059623600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.063216300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.065436200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.065436200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.065436200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.065436200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.075444600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.075444600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.079543000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.079543000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.081372600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.081372600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.081372600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.081372600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.091387400 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.091387400 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.094101100 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.098357800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.098357800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.098357800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.098357800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.098357800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.107372300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.107372300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.110758000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.115767500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.115767500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.123280500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.123280500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.131830900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-11-30 16:47:40.890380200 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.131830900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.131830900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.131830900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.131830900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.131830900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-10-02 12:43:11.131830900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-09-20 14:52:43.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2
2023-11-30 16:47:40.827433700 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-09-21 15:11:54.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-11-30 16:47:40.813423700 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-09-21 15:19:27.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-09-26 17:50:41.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-09-21 13:19:24.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-09-20 14:52:43.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-09-13 17:41:43.000000000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT2/tmp
2023-11-30 12:09:33.766152500 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:02.962316100 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3/client-out
2023-10-14 11:00:02.856766700 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:02.938317000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-20 11:57:40.711083300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.044842300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.147361200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.217876700 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-17 17:13:57.541470100 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-17 17:11:50.814014800 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-11-01 14:11:41.051356300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-11-01 14:22:26.682504200 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-11-01 14:11:40.721522300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-17 17:33:01.599521100 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.372400500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-17 13:34:37.985167700 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.391399900 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-17 13:34:13.444182100 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-17 13:37:04.622765000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.418925400 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.426914400 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.472916000 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.496920600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3
2023-10-14 11:00:03.512430400 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3/web-stuff
2023-10-14 11:00:03.528429300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3/web-stuff
2023-11-30 16:47:41.031516600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3/web-stuff
2023-10-14 11:00:03.574431300 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3/web-stuff
2023-10-14 11:00:03.604951600 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3/web-stuff
2023-10-14 11:00:03.676948500 -0400,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT3/web-stuff
2023-11-16 16:36:14.351947600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.351947600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.363948300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.436615900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.463614300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.511421900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.577929800 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.593930900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.219749300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.275759200 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.622010300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:16.093949600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.692866100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:16.209793800 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.824317900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 18:24:26.528101900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.689722200 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.267018100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.839356300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.888634100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.923722300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:14.972139400 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.000564400 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.016093900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.059056200 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.325095500 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.542492900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.074130800 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.108714600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.157823800 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.205470400 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.224841500 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.204132300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.424975300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.424975300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.443288300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.267018100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.474626900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.518668500 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.172863900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.625889100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.188499900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.657741300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.235375900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.810064100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.707872400 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-30 16:47:41.251000600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.759746300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.794057500 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:21.918965500 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:22.010261000 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.875390900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.875876400 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.876885200 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.896679100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.896679100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.907688400 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.915347500 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.939998900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-30 16:47:41.141211700 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.982409300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.982409300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:16.013775300 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:16.018288200 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v1
2023-11-16 16:36:15.924362700 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4
2023-11-16 16:36:15.955623900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.025505600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.034962600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.046572600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.046572600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.046572600 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.062897900 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.064897000 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.064897000 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.064897000 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
2023-11-16 16:36:16.066902100 -0500,iCloudDrive/Documents/Classes/CSDS 325/CODE/PROJECT4/p4-all-samples-v2
