"DirectoryPath","Confidence Score","Photos Directory?"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\istanbul-lib-source-maps\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\dequal\lite","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\lru-cache","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\concat-map\test","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@sveltejs\kit\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\plugin-syntax-numeric-separator\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\prisma\migrations\20231113210955_add_email_verified","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\playwright-core\lib\common","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\once","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\resolve\test\resolver\multirepo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\svelte-check","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@jest\console\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\anymatch","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\rollup\dist\es","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\babel-preset-jest","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\pure-rand\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@jest\globals\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\error-ex","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\prisma\migrations\20231022234723_init","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 325\CODE\PROJECT5\.git\objects\5c","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\path-key","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\pure-rand\lib\generator","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@istanbuljs\load-nyc-config","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\code-frame\node_modules\chalk\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\types\lib\asserts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\type-fest\ts41","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-haste-map\build\crawlers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\coverage\jorr\src\routes\signup","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\js-yaml\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\highlight\node_modules\supports-color","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\prisma\migrations\20231024184702_lucia_auth_models","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\path-is-absolute","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\braces","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\periscopic","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\svelte\src\compiler\compile\render_dom\wrappers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\traverse\lib\path\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\plugin-syntax-top-level-await","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\lucia\dist\scrypt","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\prisma\migrations","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\types\lib\builders\typescript","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@sveltejs\vite-plugin-svelte\src\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\fs.realpath","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\glob-parent","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\has-flag","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@jridgewell\trace-mapping","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-snapshot\node_modules\semver","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\prisma\build\public\pages\http","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte\src\compiler\preprocess","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@jest\core\build\plugins","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-runner","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\argparse\lib\action","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\sander","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\pure-rand\lib\esm\generator","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\esm-env","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\vite-plugin-istanbul\node_modules\istanbul-lib-instrument\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\.svelte-kit","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 281\ModelSim\Homework 6","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\playwright-core\lib\server\har","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@sveltejs\vite-plugin-svelte-inspector\src\runtime","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\concat-map","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\postcss\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@bcoe\v8-coverage\src\test","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\resolve\bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\coverage\jorr\.svelte-kit\generated\client","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@prisma\client\runtime","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\once","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\.svelte-kit\types\src\routes\signup","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\undici\lib\cache","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\nanoid\url-alphabet","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\traverse","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\make-dir\node_modules\semver\internal","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\resolve\test\precedence\bbb","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\plugin-syntax-logical-assignment-operators","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@nodelib\fs.stat\out\providers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\periscopic\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\undici\lib\core","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\playwright-core\lib\vite\traceViewer\assets","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\istanbul-reports\lib\none","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\.svelte-kit\types\src\routes\login","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\node-int64","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\rimraf","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\is-fullwidth-code-point","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\resolve\test\resolver\browser_field","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@ampproject\remapping\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@jest\transform","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\bser","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\yallist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\expect\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\readdirp","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\.prisma\client\deno","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\lucia\dist\scrypt","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\.vite","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\is-arrayish","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-circus","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\pretty-format","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\import-meta-resolve\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\.svelte-kit\types\src\routes\email-verification\[token]","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\babel-plugin-jest-hoist\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\resolve\test\resolver\nested_symlinks\mylib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@nodelib\fs.scandir\out\adapters","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@bcoe\v8-coverage","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\resolve\test\resolver\nested_symlinks\mylib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\traverse\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\code-frame\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@lucia-auth\adapter-prisma\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\source-map-js\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\helper-plugin-utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\.svelte-kit\types\src\routes\help","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@jridgewell\set-array\dist\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 233\Programming Exercises\P6","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\resolve\.github","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\css-tree\cjs\syntax","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\sprintf-js","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\locate-character","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\types\lib\converters","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-environment-node\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\helper-validator-identifier\scripts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\type-fest","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\coverage\jorr\.svelte-kit\generated\server","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\fast-glob\out\providers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\sorcery","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\html-escaper\cjs","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\parser","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\css-tree\lib\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\p-locate\node_modules\p-limit","0","No"
"C:\Users\gabee\iCloudDrive\Desktop\Logger Pro 3\Sample Movies\What Goes Up","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\import-meta-resolve","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\css-tree\cjs\syntax\pseudo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Virtual Machines\Windows 10 x64","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\strip-bom","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\css-tree\lib\syntax\atrule","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-get-type","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\typescript","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\lucia\dist\scrypt","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 281\ModelSim\Homework 11","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\playwright-core\lib\vite\recorder\assets","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright-core\lib\server\android","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@sinclair\typebox","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\once","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\helpers\lib\helpers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\coverage\lib\nav","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\prisma\migrations","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\css-tree\lib\syntax\scope","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\code-red\src\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@jridgewell\gen-mapping\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\coverage\lib\server","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte\src\compiler\compile\nodes\shared","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\rollup\dist\shared","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\svelte\src\compiler\compile\render_dom\wrappers\InlineComponent","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\callsites","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\expect","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@types\babel__template","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\plugin-syntax-bigint","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\.svelte-kit\output\server\entries\pages\signup","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\coverage\jorr\src\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\wrappy","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\resolve-cwd\node_modules\resolve-from","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\undici\lib\handler","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\coverage\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\concat-map\example","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@prisma\engines-version","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\nanoid\async","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\helper-module-transforms\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@sveltejs\kit\src\runtime\components","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\highlight\node_modules\color-convert","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-environment-node","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\undici\lib\cookies","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\svelte\src\compiler\compile\render_ssr","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-snapshot\node_modules\semver\functions","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\.svelte-kit\generated\client-optimized\nodes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\src\lib\nav","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\glob-parent","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\compat-data\data","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\chokidar\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\traverse\lib\path\inference","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\fast-glob\out\providers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@jridgewell\trace-mapping\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\code-frame\node_modules\chalk","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\highlight\node_modules\escape-string-regexp","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\css-tree\cjs\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\types\lib\modifications\flow","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\prisma\scripts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\chalk\source","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\electron-to-chromium","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\typescript\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-message-util","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\make-dir\node_modules\semver\classes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@jest\fake-timers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@sveltejs\kit\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\typescript\lib\tr","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\is-glob","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\.svelte-kit\types\src\routes\signup","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-circus\build\legacy-code-todo-rewrite","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\parse-json","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@nodelib\fs.stat\out\providers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\human-signals\build\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\TI-Nspire CX\MyLib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte\src\compiler\compile\css","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\.bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\css-tree\cjs\syntax\pseudo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-config\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-snapshot","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\prisma\prisma-client\generator-build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\istanbul-lib-instrument\node_modules\semver\internal","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte-preprocess\dist\processors","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\resolve\test\resolver\multirepo\packages\package-a","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\css-tree\lib\syntax\config","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\get-package-type","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@jridgewell\set-array\src","0","No"
"C:\Users\gabee\iCloudDrive\TY59B5X35J~com~pleco~chinesesystem\Flashcard Backups","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright-core\lib\vite\recorder\assets","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\undici\lib\core","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\sade","0","No"
"C:\Users\gabee\iCloudDrive\Desktop\Logger Pro 3\Sample Movies\Toy Popper","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\is-reference\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\fill-range","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\cross-spawn\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\prisma","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\js-tokens","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte\src\compiler\compile\render_dom\wrappers\InlineComponent","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-snapshot\node_modules\semver\classes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\acorn","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-mock\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\css-tree\cjs\tokenizer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\prisma","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\svelte\src\compiler\compile\render_ssr\handlers\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\code-red\src\print","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Virtual Machines\CSDS338 UBUNTU","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\lines-and-columns\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@prisma\engines","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-docblock\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\mdn-data\api","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\resolve\test\resolver\same_names\foo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\istanbul-reports\lib\cobertura","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\axobject-query\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\reusify","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\css-tree\lib\lexer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\react-is\umd","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\path-parse","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\babel-plugin-istanbul","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\mkdirp","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-validate","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\undici\lib\fetch","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\.svelte-kit\output\server\entries\pages\email-verification","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\compat-data","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\.nyc_output","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\type-fest\source","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\src\routes\email-verification","0","No"
